Race_ID,Date,Course,Race_Number,Meeting_Number,Class,Distance,Ranking,Going,Race_Type,Surface,Runners,Prize,Time_1,Time_2,Time_3,Time_4,Sectional_1,Sectional_2,Sectional_3,Sectional_4,EW
33131,5/26/2021,Happy Valley,701,2,Class 5,1200,40-0,GOOD TO FIRM,WHITFIELD HANDICAP,TURF - C Course,12,"750,000",23.82,46.72,01:09.6,,23.82,22.9,22.9,,4
33144,5/26/2021,Happy Valley,702,3,Class 3,1650,80-60,GOOD TO FIRM,MERLIN HANDICAP,TURF - C Course,10,"1,500,000",28.66,52.4,01:15.6,01:38.6,28.66,23.74,23.17,22.98,5
33155,5/26/2021,Happy Valley,703,4,Class 4,1200,60-40,GOOD TO FIRM,TONG SHUI HANDICAP,TURF - C Course,12,"1,000,000",23.49,45.74,01:09.7,,23.49,22.25,23.95,,4
33168,5/26/2021,Happy Valley,704,5,Class 4,1650,60-40,GOOD TO FIRM,WESTLANDS HANDICAP,TURF - C Course,12,"1,000,000",27.5,50.87,01:15.2,01:39.2,27.5,23.37,24.35,24.01,4
33181,5/26/2021,Happy Valley,705,6,Class 4,1200,60-40,GOOD TO FIRM,TONG SHUI HANDICAP,TURF - C Course,12,"1,000,000",23.62,46.23,01:09.6,,23.62,22.61,23.33,,4
33194,5/26/2021,Happy Valley,706,7,Class 3,1000,80-60,GOOD TO FIRM,JAVA HANDICAP,TURF - C Course,11,"1,500,000",12.48,33.32,56.09,,12.48,20.84,22.77,,5
33206,5/26/2021,Happy Valley,707,8,Class 2,1650,100-80,GOOD TO FIRM,FORT HANDICAP,TURF - C Course,12,"2,200,000",27.71,50.85,01:14.0,01:38.0,27.71,23.14,23.12,24,4
33219,5/26/2021,Happy Valley,708,9,Class 3,1200,80-60,GOOD TO FIRM,MARBLE HANDICAP,TURF - C Course,12,"1,500,000",23.34,45.84,01:09.2,,23.34,22.5,23.37,,4
32975,5/23/2021,Sha Tin,689,1,Griffin Race,1200,,GOOD TO FIRM,PAKISTAN STAR PLATE,TURF - A Course,9,"850,000",24.01,46.69,01:09.2,,24.01,22.68,22.55,,5
32985,5/23/2021,Sha Tin,690,2,Class 5,1400,40-0,GOOD TO FIRM,PRECISION HANDICAP,TURF - A Course,14,"750,000",13.63,35.63,58.89,01:21.9,13.63,22,23.26,23.02,4
33000,5/23/2021,Sha Tin,691,3,Class 4,1200,60-40,GOOD TO FIRM,MAKARPURA STAR HANDICAP,TURF - A Course,14,"1,000,000",24.01,46.74,01:08.9,,24.01,22.73,22.15,,4
33015,5/23/2021,Sha Tin,692,4,Group Three,1200,,GOOD TO FIRM,THE SHA TIN VASE HANDICAP,TURF - A Course,9,"3,500,000",23.92,45.78,01:08.2,,23.92,21.86,22.38,,5
33025,5/23/2021,Sha Tin,693,5,Class 4,2000,60-40,GOOD TO FIRM,VIVA PATACA HANDICAP,TURF - A Course,14,"1,000,000",25.8,50.14,01:15.3,01:39.2,25.8,24.34,25.13,23.9,4
33040,5/23/2021,Sha Tin,694,6,Class 4,1600,60-40,GOOD TO FIRM,BLAZING SPEED HANDICAP,TURF - A Course,14,"1,000,000",25.44,49.01,01:13.0,01:35.4,25.44,23.57,23.98,22.44,4
33055,5/23/2021,Sha Tin,695,7,Class 3,1400,80-60,GOOD TO FIRM,VENGEANCE OF RAIN HANDICAP,TURF - A Course,11,"1,500,000",13.54,35.02,58.28,01:21.2,13.54,21.48,23.26,22.89,5
33067,5/23/2021,Sha Tin,696,8,Group One,2400,,GOOD TO FIRM,THE STANDARD CHARTERED CHAMPIONS & CHATER CUP,TURF - A Course,8,"12,000,000",25.57,49.28,01:14.5,01:39.1,25.57,23.71,25.26,24.51,5
33076,5/23/2021,Sha Tin,697,9,Class 3,1400,80-60,GOOD TO FIRM,INDIGENOUS HANDICAP,TURF - A Course,11,"1,500,000",13.7,35.23,58.13,01:20.9,13.7,21.53,22.9,22.78,5
33088,5/23/2021,Sha Tin,698,10,Class 4,1400,60-40,GOOD TO FIRM,ORIENTAL EXPRESS HANDICAP,TURF - A Course,14,"1,000,000",13.45,35.01,58.57,01:21.3,13.45,21.56,23.56,22.75,4
33103,5/23/2021,Sha Tin,699,11,Class 3,1200,80-60,GOOD TO FIRM,RIVER VERDON HANDICAP,TURF - A Course,13,"1,500,000",24.09,46.68,01:08.7,,24.09,22.59,22.05,,4
32860,5/19/2021,Happy Valley,680,1,Class 5,1650,40-0,GOOD TO FIRM,TAN SHAN RIVER HANDICAP,TURF - B Course,12,"750,000",27.44,51.06,01:15.3,01:39.4,27.44,23.62,24.23,24.1,4
32873,5/19/2021,Happy Valley,681,2,Class 5,1650,40-0,GOOD TO FIRM,TAN SHAN RIVER HANDICAP,TURF - B Course,12,"750,000",27.88,51.84,01:15.7,01:39.3,27.88,23.96,23.87,23.6,4
32886,5/19/2021,Happy Valley,682,3,Class 4,1000,60-40,GOOD TO FIRM,NAM CHUNG RIVER HANDICAP,TURF - B Course,12,"1,000,000",12.7,33.81,57.04,,12.7,21.11,23.23,,4
32899,5/19/2021,Happy Valley,683,4,Class 4,1200,60-40,GOOD TO FIRM,SHAN PUI RIVER HANDICAP,TURF - B Course,12,"1,000,000",23.34,46.34,01:09.9,,23.34,23,23.54,,4
32912,5/19/2021,Happy Valley,684,5,Class 4,1200,60-40,GOOD TO FIRM,SHAN PUI RIVER HANDICAP,TURF - B Course,12,"1,000,000",23.65,46.38,01:09.6,,23.65,22.73,23.24,,4
32925,5/19/2021,Happy Valley,685,6,Class 4,1650,60-40,GOOD TO FIRM,TAI SHING STREAM HANDICAP,TURF - B Course,12,"1,000,000",27.64,51.45,01:15.9,01:39.6,27.64,23.81,24.48,23.71,4
32938,5/19/2021,Happy Valley,686,7,Class 3,1200,80-60,GOOD TO FIRM,KAM TIN RIVER HANDICAP,TURF - B Course,11,"1,500,000",23.46,45.91,01:09.1,,23.46,22.45,23.24,,5
32950,5/19/2021,Happy Valley,687,8,Class 3,1200,80-60,GOOD TO FIRM,KAM TIN RIVER HANDICAP,TURF - B Course,11,"1,500,000",23.7,46.24,01:09.6,,23.7,22.54,23.39,,5
32962,5/19/2021,Happy Valley,688,9,Class 3,1800,80-60,GOOD TO FIRM,LAM TSUEN RIVER HANDICAP,TURF - B Course,12,"1,500,000",13.68,36.24,01:00.2,01:23.9,13.68,22.56,23.98,23.73,4
32720,5/16/2021,Sha Tin,670,1,Class 5,1200,40-0,GOOD,TOPAZ HANDICAP,ALL WEATHER TRACK,12,"750,000",23.81,45.99,01:09.8,,23.81,22.18,23.85,,4
32733,5/16/2021,Sha Tin,671,2,Class 4,1200,60-40,GOOD TO FIRM,SAPPHIRE HANDICAP,TURF - C+3 Course,12,"1,000,000",23.84,46.16,01:08.7,,23.84,22.32,22.58,,4
32746,5/16/2021,Sha Tin,672,3,Class 4,1200,60-40,GOOD TO FIRM,SAPPHIRE HANDICAP,TURF - C+3 Course,12,"1,000,000",24.09,46.2,01:08.4,,24.09,22.11,22.2,,4
32759,5/16/2021,Sha Tin,673,4,Class 4,1000,60-40,GOOD TO FIRM,RUBY HANDICAP,TURF - C+3 Course,14,"1,000,000",12.95,33.14,54.94,,12.95,20.19,21.8,,4
32774,5/16/2021,Sha Tin,674,5,Class 4,1400,60-40,GOOD TO FIRM,SPESSARTINE GARNET HANDICAP,TURF - C+3 Course,14,"1,000,000",13.45,34.9,58.35,01:21.6,13.45,21.45,23.45,23.2,4
32789,5/16/2021,Sha Tin,675,6,Class 4,1400,60-40,GOOD TO FIRM,SPESSARTINE GARNET HANDICAP,TURF - C+3 Course,14,"1,000,000",13.46,35.86,58.89,01:21.6,13.46,22.4,23.03,22.66,4
32804,5/16/2021,Sha Tin,676,7,Class 3,1200,80-60,GOOD TO FIRM,EMERALD HANDICAP,TURF - C+3 Course,10,"1,500,000",23.9,45.85,01:08.6,,23.9,21.95,22.71,,5
32815,5/16/2021,Sha Tin,677,8,Class 2,1000,100-80,GOOD TO FIRM,AMETHYST HANDICAP,TURF - C+3 Course,14,"2,200,000",13.06,33.29,54.68,,13.06,20.23,21.39,,4
32830,5/16/2021,Sha Tin,678,9,Class 3,1600,80-60,GOOD TO FIRM,LAPIS LAZULI HANDICAP,TURF - C+3 Course,14,"1,500,000",24.52,47.91,01:11.4,01:34.0,24.52,23.39,23.45,22.63,4
32845,5/16/2021,Sha Tin,679,10,Class 2,1400,100-80,GOOD TO FIRM,CRYSTAL HANDICAP,TURF - C+3 Course,14,"2,200,000",13.34,34.85,57.69,01:20.3,13.34,21.51,22.84,22.59,4
32614,5/12/2021,Sha Tin,662,1,Class 5,1200,40-0,GOOD,TUNG LUNG CHAU HANDICAP,ALL WEATHER TRACK,12,"750,000",23.53,45.43,01:09.7,,23.53,21.9,24.25,,4
32627,5/12/2021,Sha Tin,663,2,Class 5,1800,40-0,GOOD,WAGLAN ISLAND HANDICAP,ALL WEATHER TRACK,15,"750,000",14.04,37.5,01:02.1,01:26.0,14.04,23.46,24.57,23.9,4
32643,5/12/2021,Sha Tin,664,3,Class 3,1000,80-60,GOOD TO FIRM,GRASS ISLAND HANDICAP,TURF - C+3 Course,9,"1,500,000",13.09,33.31,55.36,,13.09,20.22,22.05,,5
32653,5/12/2021,Sha Tin,665,4,Class 4,1200,60-40,GOOD,NINEPIN GROUP HANDICAP,ALL WEATHER TRACK,12,"1,000,000",23.42,45.56,01:09.0,,23.42,22.14,23.42,,4
32666,5/12/2021,Sha Tin,666,5,Class 4,1200,60-40,GOOD,NINEPIN GROUP HANDICAP,ALL WEATHER TRACK,12,"1,000,000",23.23,44.96,01:08.7,,23.23,21.73,23.79,,4
32679,5/12/2021,Sha Tin,667,6,Class 4,1650,60-40,GOOD,TIU CHUNG CHAU HANDICAP,ALL WEATHER TRACK,14,"1,000,000",28.13,50.73,01:14.2,01:37.8,28.13,22.6,23.46,23.57,4
32694,5/12/2021,Sha Tin,668,7,Class 3,1400,80-60,GOOD TO FIRM,KAU SAI CHAU HANDICAP,TURF - C+3 Course,11,"1,500,000",13.29,34.4,56.96,01:21.1,13.29,21.11,22.56,24.1,5
32706,5/12/2021,Sha Tin,669,8,Class 3,1200,80-60,GOOD,KAT O HANDICAP,ALL WEATHER TRACK,13,"1,500,000",22.75,44.78,01:08.6,,22.75,22.03,23.8,,4
32477,5/8/2021,Sha Tin,652,1,Class 4,1200,60-40,GOOD TO FIRM,DAPHNE HANDICAP,TURF - C Course,12,"1,000,000",23.99,46.21,01:09.0,,23.99,22.22,22.84,,4
32490,5/8/2021,Sha Tin,653,2,Class 5,1200,40-0,GOOD TO FIRM,JASMINE HANDICAP,TURF - C Course,12,"750,000",24.24,46.45,01:09.6,,24.24,22.21,23.13,,4
32503,5/8/2021,Sha Tin,654,3,Class 4,1200,60-40,GOOD TO FIRM,DAPHNE HANDICAP,TURF - C Course,12,"1,000,000",23.68,46.3,01:09.0,,23.68,22.62,22.69,,4
32516,5/8/2021,Sha Tin,655,4,Class 5,1400,40-0,GOOD TO FIRM,LOTUS HANDICAP,TURF - C Course,14,"750,000",13.57,35.16,58.31,01:22.0,13.57,21.59,23.15,23.72,4
32531,5/8/2021,Sha Tin,656,5,Class 4,1800,60-40,GOOD TO FIRM,HYDRANGEA HANDICAP,TURF - C Course,14,"1,000,000",13.92,35.92,59.57,01:23.9,13.92,22,23.65,24.34,4
32546,5/8/2021,Sha Tin,657,6,Class 4,1400,60-40,GOOD TO FIRM,ERICA HANDICAP,TURF - C Course,14,"1,000,000",13.56,35.15,58.47,01:21.8,13.56,21.59,23.32,23.31,4
32561,5/8/2021,Sha Tin,658,7,Class 3,1200,80-60,GOOD TO FIRM,BALSAMINE HANDICAP,TURF - C Course,11,"1,500,000",24.55,46.31,01:08.7,,24.55,21.76,22.37,,5
32573,5/8/2021,Sha Tin,659,8,Class 3,1650,80-60,GOOD,CHAMOMILE HANDICAP,ALL WEATHER TRACK,12,"1,500,000",27.44,50.22,01:13.4,01:36.9,27.44,22.78,23.14,23.53,4
32586,5/8/2021,Sha Tin,660,9,Class 3,1400,80-60,GOOD TO FIRM,CELOSIA HANDICAP,TURF - C Course,12,"1,500,000",13.54,35.19,57.76,01:21.4,13.54,21.65,22.57,23.62,4
32599,5/8/2021,Sha Tin,661,10,Class 2,1650,105-80,GOOD,CARNATION HANDICAP,ALL WEATHER TRACK,14,"2,200,000",27.41,50.06,01:13.1,01:36.2,27.41,22.65,23.03,23.06,4
32363,5/5/2021,Happy Valley,643,1,Class 4,1200,60-40,GOOD,MA TAU WAI HANDICAP,TURF - A Course,12,"1,000,000",23.65,45.94,01:09.7,,23.65,22.29,23.75,,4
32376,5/5/2021,Happy Valley,644,2,Class 3,1650,80-60,GOOD,KOWLOON CITY HANDICAP,TURF - A Course,9,"1,500,000",27.88,52.28,01:16.2,01:39.3,27.88,24.4,23.87,23.15,5
32386,5/5/2021,Happy Valley,645,3,Class 4,1000,60-40,GOOD TO FIRM,MA TAU KOK HANDICAP,TURF - A Course,13,"1,000,000",12.7,33.81,56.74,,12.7,21.11,22.93,,4
32400,5/5/2021,Happy Valley,646,4,Class 4,1200,60-40,GOOD TO FIRM,MA TAU WAI HANDICAP,TURF - A Course,12,"1,000,000",23.21,45.55,01:09.7,,23.21,22.34,24.11,,4
32413,5/5/2021,Happy Valley,647,5,Class 4,1200,60-40,GOOD TO FIRM,MA TAU WAI HANDICAP,TURF - A Course,12,"1,000,000",23.23,46.04,01:09.6,,23.23,22.81,23.59,,4
32426,5/5/2021,Happy Valley,648,6,Class 4,1650,60-40,GOOD TO FIRM,TO KWA WAN HANDICAP,TURF - A Course,12,"1,000,000",28.22,51.98,01:16.7,01:40.5,28.22,23.76,24.7,23.79,4
32439,5/5/2021,Happy Valley,649,7,Class 3,1200,80-60,GOOD TO FIRM,HUNG HOM BAY HANDICAP,TURF - A Course,11,"1,500,000",23.46,45.97,01:09.4,,23.46,22.51,23.4,,5
32451,5/5/2021,Happy Valley,650,8,Class 3,1200,80-60,GOOD TO FIRM,HUNG HOM BAY HANDICAP,TURF - A Course,12,"1,500,000",22.93,45.47,01:09.6,,22.93,22.54,24.08,,4
32464,5/5/2021,Happy Valley,651,9,Class 2,1200,100-80,GOOD TO FIRM,HOK YUEN HANDICAP,TURF - A Course,12,"2,200,000",23.57,45.3,01:08.7,,23.57,21.73,23.36,,4
28986,4/28/2021,Happy Valley,623,1,Class 5,1650,40-0,GOOD,LYTTELTON HANDICAP,TURF - C+3 Course,12,"750,000",28.8,52.47,01:17.0,01:39.8,28.8,23.67,24.52,22.82,4
28999,4/28/2021,Happy Valley,624,2,Class 4,1200,60-40,GOOD,CONDUIT HANDICAP,TURF - C+3 Course,12,"1,000,000",23.79,46.25,01:09.3,,23.79,22.46,23.05,,4
29012,4/28/2021,Happy Valley,625,3,Class 4,2200,60-40,GOOD TO FIRM,KOTEWALL HANDICAP,TURF - C+3 Course,12,"1,000,000",14.21,37.5,01:02.4,01:27.0,14.21,23.29,24.93,24.57,4
29025,4/28/2021,Happy Valley,626,4,Class 5,1650,40-0,GOOD TO FIRM,LYTTELTON HANDICAP,TURF - C+3 Course,12,"750,000",28.64,52.38,01:16.1,01:40.3,28.64,23.74,23.71,24.17,4
29038,4/28/2021,Happy Valley,627,5,Class 4,1650,60-40,GOOD TO FIRM,HATTON HANDICAP,TURF - C+3 Course,12,"1,000,000",27.29,51.13,01:15.7,01:39.9,27.29,23.84,24.54,24.2,4
29051,4/28/2021,Happy Valley,628,6,Class 3,1200,80-60,GOOD TO FIRM,BONHAM HANDICAP,TURF - C+3 Course,10,"1,500,000",23.98,46.62,01:10.0,,23.98,22.64,23.35,,5
29062,4/28/2021,Happy Valley,629,7,Class 4,1200,60-40,GOOD,CONDUIT HANDICAP,TURF - C+3 Course,12,"1,000,000",23.34,46.13,01:10.1,,23.34,22.79,24.02,,4
29075,4/28/2021,Happy Valley,630,8,Class 3,1650,80-60,GOOD,BREEZY HANDICAP,TURF - C+3 Course,11,"1,500,000",28.89,52.79,01:16.9,01:40.7,28.89,23.9,24.07,23.82,5
29087,4/28/2021,Happy Valley,631,9,Class 3,1000,80-60,GOOD,BABINGTON HANDICAP,TURF - C+3 Course,12,"1,500,000",12.4,33.71,57.35,,12.4,21.31,23.64,,4
29100,4/25/2021,Sha Tin,613,1,Class 4,1400,60-40,GOOD,FWD INSURANCE JW REGION HANDICAP,TURF - A Course,14,"1,000,000",13.54,35.57,59.72,01:22.5,13.54,22.03,24.15,22.74,4
29115,4/25/2021,Sha Tin,614,2,Class 4,1200,60-40,GOOD,FWD INSURANCE FOREVER YOUNG HANDICAP,TURF - A Course,14,"1,000,000",23.73,46.23,01:09.2,,23.73,22.5,22.96,,4
29130,4/25/2021,Sha Tin,615,3,Class 3,1200,80-60,GOOD,FWD INSURANCE ICBC ASIA HANDICAP,TURF - A Course,11,"1,500,000",23.92,46.29,01:09.1,,23.92,22.37,22.83,,5
29142,4/25/2021,Sha Tin,616,4,Class 3,1600,80-60,GOOD,FWD INSURANCE BOCOM HANDICAP,TURF - A Course,12,"1,500,000",24.59,48.18,01:11.8,01:34.8,24.59,23.59,23.62,23.04,4
29155,4/25/2021,Sha Tin,617,5,Group One,1200,,GOOD,THE CHAIRMAN'S SPRINT PRIZE,TURF - A Course,13,"18,000,000",24.23,46.46,01:08.6,,24.23,22.23,22.18,,4
29169,4/25/2021,Sha Tin,618,6,Class 3,1400,80-60,GOOD,FWD INSURANCE CCB ASIA HANDICAP,TURF - A Course,15,"1,500,000",13.74,36.13,59.44,01:22.0,13.74,22.39,23.31,22.56,4
29185,4/25/2021,Sha Tin,619,7,Group One,1600,,GOOD,THE FWD CHAMPIONS MILE,TURF - A Course,6,"20,000,000",24.62,47.69,01:10.9,01:33.5,24.62,23.07,23.24,22.52,4
29192,4/25/2021,Sha Tin,620,8,Group One,2000,,GOOD,THE FWD QEII CUP,TURF - A Course,7,"25,000,000",27.18,51.92,01:15.5,01:38.2,27.18,24.74,23.53,22.76,4
29200,4/25/2021,Sha Tin,621,9,Class 2,1600,105-80,GOOD,FWD INSURANCE ACT CHAMPION HANDICAP,TURF - A Course,14,"2,200,000",24.79,48.11,01:12.3,01:34.9,24.79,23.32,24.2,22.55,4
29215,4/25/2021,Sha Tin,622,10,Class 2,1200,105-80,GOOD,FWD INSURANCE MY LEGEND HANDICAP,TURF - A Course,14,"2,200,000",23.7,45.46,01:08.2,,23.7,21.76,22.78,,4
28493,4/21/2021,Happy Valley,604,1,Class 3,2200,80-60,GOOD TO FIRM,POTTINGER HANDICAP,TURF - C Course,8,"1,500,000",14.43,37.32,01:01.2,01:25.8,14.43,22.89,23.92,24.51,5
28502,4/21/2021,Happy Valley,605,2,Class 5,1200,40-0,GOOD TO FIRM,DUDDELL HANDICAP,TURF - C Course,12,"750,000",23.73,46.51,01:09.9,,23.73,22.78,23.41,,4
28515,4/21/2021,Happy Valley,606,3,Class 5,1200,40-0,GOOD TO FIRM,DUDDELL HANDICAP,TURF - C Course,12,"750,000",24.23,47.96,01:10.5,,24.23,23.73,22.58,,4
28528,4/21/2021,Happy Valley,607,4,Class 4,1650,60-40,GOOD TO FIRM,EDINBURGH HANDICAP,TURF - C Course,10,"1,000,000",27.91,51.01,01:15.7,01:39.6,27.91,23.1,24.66,23.93,5
28539,4/21/2021,Happy Valley,608,5,Class 4,1650,60-40,GOOD TO FIRM,EDINBURGH HANDICAP,TURF - C Course,10,"1,000,000",28.52,52.03,01:15.8,01:39.8,28.52,23.51,23.76,23.99,5
28550,4/21/2021,Happy Valley,609,6,Class 4,1200,60-40,GOOD TO FIRM,GARDEN HANDICAP,TURF - C Course,12,"1,000,000",23.71,46.28,01:09.4,,23.71,22.57,23.07,,4
28563,4/21/2021,Happy Valley,610,7,Class 4,1000,60-40,GOOD TO FIRM,PEDDER HANDICAP,TURF - C Course,12,"1,000,000",12.61,34.84,57.34,,12.61,22.23,22.5,,4
28576,4/21/2021,Happy Valley,611,8,Class 3,1200,80-60,GOOD TO FIRM,QUEEN'S ROAD CENTRAL HANDICAP,TURF - C Course,11,"1,500,000",23.88,46.47,01:09.4,,23.88,22.59,22.98,,5
28588,4/21/2021,Happy Valley,612,9,Class 3,1200,80-60,GOOD TO FIRM,QUEEN'S ROAD CENTRAL HANDICAP,TURF - C Course,12,"1,500,000",23.39,46.07,01:09.3,,23.39,22.68,23.19,,4
28363,4/17/2021,Sha Tin,594,1,Class 5,1200,40-0,GOOD,SUFFOLK HANDICAP,TURF - C+3 Course,12,"750,000",24.24,46.72,01:10.6,,24.24,22.48,23.86,,4
28376,4/17/2021,Sha Tin,595,2,Class 3,1000,80-60,GOOD,CORNWALL HANDICAP,TURF - C+3 Course,10,"1,500,000",13.39,34.23,56.59,,13.39,20.84,22.36,,5
28387,4/17/2021,Sha Tin,596,3,Class 3,1650,80-60,WET SLOW,DORSET HANDICAP,ALL WEATHER TRACK,10,"1,500,000",27.96,50.64,01:14.4,01:37.7,27.96,22.68,23.81,23.27,5
28398,4/17/2021,Sha Tin,597,4,Class 4,1800,60-40,GOOD,SOMERSET HANDICAP,TURF - C+3 Course,13,"1,000,000",13.84,36.99,01:02.3,01:26.9,13.84,23.15,25.3,24.57,4
28412,4/17/2021,Sha Tin,598,5,Class 4,1650,60-40,GOOD,NORFOLK HANDICAP,ALL WEATHER TRACK,12,"1,000,000",27.99,51.06,01:15.3,01:39.0,27.99,23.07,24.2,23.75,4
28425,4/17/2021,Sha Tin,599,6,Class 3,1200,80-60,GOOD,CUMBERLAND HANDICAP,ALL WEATHER TRACK,11,"1,500,000",23.04,45.32,01:09.1,,23.04,22.28,23.81,,5
28437,4/17/2021,Sha Tin,600,7,Class 4,1200,60-40,GOOD,ESSEX HANDICAP,ALL WEATHER TRACK,12,"1,000,000",23.28,45.37,01:09.0,,23.28,22.09,23.67,,4
28450,4/17/2021,Sha Tin,601,8,Class 4,1400,60-40,GOOD,KENT HANDICAP,TURF - C+3 Course,14,"1,000,000",13.63,35.16,58.3,01:22.3,13.63,21.53,23.14,24.05,4
28465,4/17/2021,Sha Tin,602,9,Class 2,1200,100-80,GOOD,ALNWICK HANDICAP,ALL WEATHER TRACK,12,"2,200,000",23.12,45.15,01:08.5,,23.12,22.03,23.39,,4
28478,4/17/2021,Sha Tin,603,10,Class 3,1400,80-60,GOOD,DEVON HANDICAP,TURF - C+3 Course,14,"1,500,000",13.46,34.63,57.81,01:22.3,13.46,21.17,23.18,24.48,4
28248,4/14/2021,Happy Valley,585,1,Class 5,1800,40-0,GOOD TO FIRM,WALNUT HANDICAP,TURF - B Course,12,"750,000",13.6,35.71,01:00.0,01:24.6,13.6,22.11,24.32,24.57,4
28261,4/14/2021,Happy Valley,586,2,Class 5,1800,40-0,GOOD TO FIRM,WALNUT HANDICAP,TURF - B Course,12,"750,000",14.21,37.35,01:02.2,01:26.6,14.21,23.14,24.88,24.37,4
28274,4/14/2021,Happy Valley,587,3,Class 4,1200,60-40,GOOD TO FIRM,LARCH HANDICAP,TURF - B Course,12,"1,000,000",24.02,47.06,01:10.1,,24.02,23.04,23.02,,4
28287,4/14/2021,Happy Valley,588,4,Class 4,1200,60-40,GOOD TO FIRM,LARCH HANDICAP,TURF - B Course,12,"1,000,000",23.96,47.3,01:10.4,,23.96,23.34,23.05,,4
28300,4/14/2021,Happy Valley,589,5,Class 4,1650,60-40,GOOD TO FIRM,SPRUCE HANDICAP,TURF - B Course,12,"1,000,000",27.71,50.8,01:15.5,01:39.9,27.71,23.09,24.74,24.32,4
28313,4/14/2021,Happy Valley,590,6,Class 3,1200,80-60,GOOD TO FIRM,CYPRESS HANDICAP,TURF - B Course,10,"1,500,000",24.09,47.1,01:10.1,,24.09,23.01,23.01,,5
28324,4/14/2021,Happy Valley,591,7,Class 3,1200,80-60,GOOD TO FIRM,CYPRESS HANDICAP,TURF - B Course,12,"1,500,000",23.34,46.02,01:09.6,,23.34,22.68,23.58,,4
28337,4/14/2021,Happy Valley,592,8,Class 3,1650,80-60,GOOD TO FIRM,FOUNTAIN PALM HANDICAP,TURF - B Course,12,"1,500,000",28.05,51.9,01:15.2,01:39.4,28.05,23.85,23.29,24.23,4
28350,4/14/2021,Happy Valley,593,9,Class 2,1800,100-80,GOOD TO FIRM,CEDAR HANDICAP,TURF - B Course,12,"2,200,000",13.88,36.98,01:02.5,01:25.9,13.88,23.1,25.57,23.31,4
28097,4/11/2021,Sha Tin,574,1,Griffin Race,1000,,GOOD,WINDY GAP PLATE,TURF - C Course,10,"850,000",13.24,34.07,56.96,,13.24,20.83,22.89,,5
28108,4/11/2021,Sha Tin,575,2,Class 5,1000,40-0,GOOD,TAI TAM GAP HANDICAP,TURF - C Course,14,"750,000",13.32,34.21,57.41,,13.32,20.89,23.2,,4
28123,4/11/2021,Sha Tin,576,3,Class 5,1400,40-0,GOOD,VIOLET HILL HANDICAP,TURF - C Course,14,"750,000",13.42,35.28,58.77,01:22.3,13.42,21.86,23.49,23.51,4
28138,4/11/2021,Sha Tin,577,4,Class 4,1000,60-40,GOOD,POTTINGER PEAK HANDICAP,TURF - C Course,14,"1,000,000",13.21,33.74,56.98,,13.21,20.53,23.24,,4
28153,4/11/2021,Sha Tin,578,5,Class 4,1200,60-40,GOOD,SIU MA SHAN HANDICAP,TURF - C Course,12,"1,000,000",23.78,46.04,01:09.5,,23.78,22.26,23.42,,4
28166,4/11/2021,Sha Tin,579,6,Class 4,1400,60-40,GOOD,STANLEY GAP HANDICAP,TURF - C Course,14,"1,000,000",13.42,34.75,58.12,01:21.9,13.42,21.33,23.37,23.73,4
28181,4/11/2021,Sha Tin,580,7,Class 4,1400,60-40,GOOD,STANLEY GAP HANDICAP,TURF - C Course,14,"1,000,000",13.53,35.15,58.11,01:21.9,13.53,21.62,22.96,23.79,4
28196,4/11/2021,Sha Tin,581,8,Class 3,1200,80-60,GOOD,D'AGUILAR PEAK HANDICAP,TURF - C Course,10,"1,500,000",23.6,45.64,01:08.6,,23.6,22.04,22.95,,5
28207,4/11/2021,Sha Tin,582,9,Class 3,1800,80-60,GOOD,MOUNT BUTLER HANDICAP,TURF - C Course,13,"1,500,000",13.9,36.01,59.16,01:22.9,13.9,22.11,23.15,23.78,4
28221,4/11/2021,Sha Tin,583,10,Class 3,1400,80-60,GOOD,MA KONG SHAN HANDICAP,TURF - C Course,11,"1,500,000",13.57,34.9,58.44,01:21.4,13.57,21.33,23.54,22.95,5
28233,4/11/2021,Sha Tin,584,11,Class 2,1400,100-80,GOOD,CHEUNG LIN SHAN HANDICAP,TURF - C Course,14,"2,200,000",13.43,35.32,58.27,01:21.2,13.43,21.89,22.95,22.95,4
27988,4/8/2021,Happy Valley,565,1,Class 5,1650,40-0,GOOD,MORETON HANDICAP,TURF - A Course,12,"750,000",27.5,51.32,01:16.0,01:40.1,27.5,23.82,24.65,24.14,4
28001,4/8/2021,Happy Valley,566,2,Class 4,1800,60-35,GOOD TO FIRM,PRICE HANDICAP,TURF - A Course,11,"1,000,000",13.56,35.96,59.92,01:24.9,13.56,22.4,23.96,24.98,5
28013,4/8/2021,Happy Valley,567,3,Class 2,1000,100-80,GOOD TO FIRM,CLEMENTI HANDICAP,TURF - A Course,9,"2,200,000",12.5,33.67,56.47,,12.5,21.17,22.8,,5
28023,4/8/2021,Happy Valley,568,4,Class 3,1000,80-60,GOOD TO FIRM,COOPER HANDICAP,TURF - A Course,10,"1,500,000",12.65,33.57,56.41,,12.65,20.92,22.84,,5
28034,4/8/2021,Happy Valley,569,5,Class 4,1200,60-40,GOOD TO FIRM,MOORSOM HANDICAP,TURF - A Course,12,"1,000,000",23.17,45.59,01:09.5,,23.17,22.42,23.91,,4
